case_id,activity,timestamp,lifecycle,resource,priority,activity_priority,decision,decision_time,system_time
Maquina_1,Arrival,0.0,complete,,0.0,,,,
Maquina_1,Operacao,0.0,start,,0.0,,,,
Maquina_1,Operacao,2259.224606957093,complete,,0.0,,,,
Maquina_1,Manutencao,2602.240585939472,start,Equipes,0.0,,,,
Maquina_1,Manutencao,5997.8809073883385,complete,Equipes,0.0,,,,
Maquina_1,DisposeDecision_Dispose_No,5997.8809073883385,complete,,,,Dispose_No,5997.8809073883385,
Maquina_1,Operacao,5997.8809073883385,start,,0.0,,,,
Maquina_1,Operacao,6090.608420420997,complete,,0.0,,,,
Maquina_1,Manutencao,7793.735185193763,start,Equipes,0.0,,,,
Maquina_1,Manutencao,9905.56211689128,complete,Equipes,0.0,,,,
Maquina_1,DisposeDecision_Dispose_No,9905.56211689128,complete,,,,Dispose_No,9905.56211689128,
Maquina_1,Operacao,9905.56211689128,start,,0.0,,,,
Maquina_1,Operacao,14299.379736182746,complete,,0.0,,,,
Maquina_1,Manutencao,15362.253074436816,start,Equipes,0.0,,,,
Maquina_1,Manutencao,16240.965673535415,complete,Equipes,0.0,,,,
Maquina_1,DisposeDecision_Dispose_No,16240.965673535415,complete,,,,Dispose_No,16240.965673535415,
Maquina_1,Operacao,16240.965673535415,start,,0.0,,,,
Maquina_1,Operacao,18010.579932821962,complete,,0.0,,,,
Maquina_1,Manutencao,21120.113188156625,start,Equipes,0.0,,,,
Maquina_1,Manutencao,21401.656080148492,complete,Equipes,0.0,,,,
Maquina_1,DisposeDecision_Dispose_No,21401.656080148492,complete,,,,Dispose_No,21401.656080148492,
Maquina_1,Operacao,21401.656080148492,start,,0.0,,,,
Maquina_1,Operacao,23941.325873144233,complete,,0.0,,,,
Maquina_1,Manutencao,23941.325873144233,start,Equipes,0.0,,,,
Maquina_1,Manutencao,23953.70709752605,complete,Equipes,0.0,,,,
Maquina_1,DisposeDecision_Dispose_No,23953.70709752605,complete,,,,Dispose_No,23953.70709752605,
Maquina_1,Operacao,23953.70709752605,start,,0.0,,,,
Maquina_1,Operacao,24283.426588526327,complete,,0.0,,,,
Maquina_1,Manutencao,24392.77457752214,start,Equipes,0.0,,,,
Maquina_1,Manutencao,29427.227950713317,complete,Equipes,0.0,,,,
Maquina_1,DisposeDecision_Dispose_No,29427.227950713317,complete,,,,Dispose_No,29427.227950713317,
Maquina_1,Operacao,29427.227950713317,start,,0.0,,,,
Maquina_1,Operacao,34336.80432292583,complete,,0.0,,,,
Maquina_1,Manutencao,35106.9595769962,start,Equipes,0.0,,,,
Maquina_1,Manutencao,35317.48871040776,complete,Equipes,0.0,,,,
Maquina_1,DisposeDecision_Dispose_No,35317.48871040776,complete,,,,Dispose_No,35317.48871040776,
Maquina_1,Operacao,35317.48871040776,start,,0.0,,,,
Maquina_1,Operacao,37175.412670496116,complete,,0.0,,,,
Maquina_1,Manutencao,37175.412670496116,start,Equipes,0.0,,,,
Maquina_1,Manutencao,38766.80935836375,complete,Equipes,0.0,,,,
Maquina_1,DisposeDecision_Dispose_No,38766.80935836375,complete,,,,Dispose_No,38766.80935836375,
Maquina_1,Operacao,38766.80935836375,start,,0.0,,,,
Maquina_2,Arrival,0.0,complete,,0.0,,,,
Maquina_2,Operacao,0.0,start,,0.0,,,,
Maquina_2,Operacao,3319.0830116257066,complete,,0.0,,,,
Maquina_2,Manutencao,6441.865407927411,start,Equipes,0.0,,,,
Maquina_2,Manutencao,7793.735185193763,complete,Equipes,0.0,,,,
Maquina_2,DisposeDecision_Dispose_No,7793.735185193763,complete,,,,Dispose_No,7793.735185193763,
Maquina_2,Operacao,7793.735185193763,start,,0.0,,,,
Maquina_2,Operacao,14953.08025758357,complete,,0.0,,,,
Maquina_2,Manutencao,16240.965673535415,start,Equipes,0.0,,,,
Maquina_2,Manutencao,17666.155770224592,complete,Equipes,0.0,,,,
Maquina_2,DisposeDecision_Dispose_No,17666.155770224592,complete,,,,Dispose_No,17666.155770224592,
Maquina_2,Operacao,17666.155770224592,start,,0.0,,,,
Maquina_2,Operacao,18790.37194785307,complete,,0.0,,,,
Maquina_2,Manutencao,21401.656080148492,start,Equipes,0.0,,,,
Maquina_2,Manutencao,21610.03978920354,complete,Equipes,0.0,,,,
Maquina_2,DisposeDecision_Dispose_No,21610.03978920354,complete,,,,Dispose_No,21610.03978920354,
Maquina_2,Operacao,21610.03978920354,start,,0.0,,,,
Maquina_2,Operacao,22889.629788477872,complete,,0.0,,,,
Maquina_2,Manutencao,22889.629788477872,start,Equipes,0.0,,,,
Maquina_2,Manutencao,23674.92432569494,complete,Equipes,0.0,,,,
